timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1594391576355,96,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-999,,true,,6711,226,40,40,null,0,209,0
1594391576342,55,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-990,,true,,6711,226,40,40,null,0,263,0
1594391576559,96,Home-0,200,,jp@gc - Ultimate Thread Group 1-999,text,true,,6711,226,40,40,http://localhost:8082/,95,0,71
1594391576600,55,Home-0,200,,jp@gc - Ultimate Thread Group 1-990,text,true,,6711,226,40,40,http://localhost:8082/,53,0,30
1594391576340,75,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-986,,true,,6711,226,40,40,null,0,245,0
1594391576580,75,Home-0,200,,jp@gc - Ultimate Thread Group 1-986,text,true,,6711,226,40,40,http://localhost:8082/,73,0,50
1594391576353,5,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-998,,true,,6711,226,41,41,null,0,347,0
1594391576699,5,Home-0,200,,jp@gc - Ultimate Thread Group 1-998,text,true,,6711,226,41,41,http://localhost:8082/,5,0,2
1594391576330,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-974,,true,,6711,226,43,43,null,0,428,0
1594391576758,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-974,text,true,,6711,226,43,43,http://localhost:8082/,4,0,2
1594391576825,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-955,,true,,6711,226,48,48,null,0,67,0
1594391576892,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-955,text,true,,6711,226,48,48,http://localhost:8082/,3,0,1
1594391576348,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-994,,true,,6711,226,49,49,null,0,573,0
1594391576920,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-994,text,true,,6711,226,49,49,http://localhost:8082/,2,0,0
1594391576856,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-954,,true,,6711,226,51,51,null,0,121,0
1594391576976,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-954,text,true,,6711,226,51,51,http://localhost:8082/,3,0,1
1594391576376,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-970,,true,,6711,226,51,51,null,0,603,0
1594391576979,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-970,text,true,,6711,226,51,51,http://localhost:8082/,3,0,1
1594391576331,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-980,,true,,6711,226,52,52,null,0,682,0
1594391577012,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-980,text,true,,6711,226,52,52,http://localhost:8082/,3,0,1
1594391576946,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-951,,true,,6711,226,54,54,null,0,129,0
1594391577075,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-951,text,true,,6711,226,54,54,http://localhost:8082/,3,0,1
1594391576347,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-992,,true,,6711,226,54,54,null,0,743,0
1594391577090,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-992,text,true,,6711,226,54,54,http://localhost:8082/,3,0,1
1594391576330,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-977,,true,,6711,226,55,55,null,0,776,0
1594391577106,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-977,text,true,,6711,226,55,55,http://localhost:8082/,3,0,1
1594391576330,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-976,,true,,6711,226,57,57,null,0,833,0
1594391577163,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-976,text,true,,6711,226,57,57,http://localhost:8082/,2,0,1
1594391576706,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-959,,true,,6711,226,59,59,null,0,517,0
1594391577223,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-959,text,true,,6711,226,59,59,http://localhost:8082/,3,0,1
1594391577275,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-940,,true,,6711,226,61,61,null,0,20,0
1594391577295,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-940,text,true,,6711,226,61,61,http://localhost:8082/,3,0,1
1594391576337,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-982,,true,,6711,226,63,63,null,0,997,0
1594391577333,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-982,text,true,,6711,226,63,63,http://localhost:8082/,3,0,1
1594391576647,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-961,,true,,6711,226,64,64,null,0,730,0
1594391577376,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-961,text,true,,6711,226,64,64,http://localhost:8082/,2,0,1
1594391576576,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-964,,true,,6711,226,66,66,null,0,869,0
1594391577445,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-964,text,true,,6711,226,66,66,http://localhost:8082/,2,0,0
1594391576331,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-979,,true,,6711,226,67,67,null,0,1122,0
1594391577452,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-979,text,true,,6711,226,66,66,http://localhost:8082/,3,0,1
1594391576350,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-996,,true,,6711,226,68,68,null,0,1147,0
1594391577497,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-996,text,true,,6711,226,68,68,http://localhost:8082/,3,0,1
1594391577185,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-943,,true,,6711,226,69,69,null,0,333,0
1594391577518,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-943,text,true,,6711,226,69,69,http://localhost:8082/,4,0,2
1594391576796,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-956,,true,,6711,226,71,71,null,0,778,0
1594391577574,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-956,text,true,,6711,226,71,71,http://localhost:8082/,3,0,0
1594391576342,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-989,,true,,6711,226,71,71,null,0,1237,0
1594391577016,110,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-980,,true,,18670,862,71,71,null,0,456,0
1594391577579,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-989,text,true,,6711,226,71,71,http://localhost:8082/,3,0,1
1594391577202,2,login-0,200,,jp@gc - Ultimate Thread Group 1-980,text,true,,4977,231,58,58,http://localhost:8082/login,2,0,0
1594391577474,108,login-1,200,,jp@gc - Ultimate Thread Group 1-980,text,true,,13693,631,71,71,http://localhost:8082/books,102,0,0
1594391576330,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-972,,true,,6711,226,74,74,null,0,1350,0
1594391577680,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-972,text,true,,6711,226,74,74,http://localhost:8082/,4,0,2
1594391576681,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-960,,true,,6711,226,76,76,null,0,1062,0
1594391577742,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-960,text,true,,6711,226,76,76,http://localhost:8082/,2,0,1
1594391576589,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-963,,true,,6711,226,77,77,null,0,1183,0
1594391577772,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-963,text,true,,6711,226,77,77,http://localhost:8082/,3,0,1
1594391576341,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-988,,true,,6711,226,77,77,null,0,1439,0
1594391577780,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-988,text,true,,6711,226,77,77,http://localhost:8082/,3,0,1
1594391577005,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-949,,true,,6711,226,79,79,null,0,816,0
1594391577820,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-949,text,true,,6711,226,79,79,http://localhost:8082/,3,0,1
1594391576508,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-966,,true,,6711,226,79,79,null,0,1316,0
1594391577824,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-966,text,true,,6711,226,79,79,http://localhost:8082/,3,0,1
1594391576976,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-950,,true,,6711,226,79,79,null,0,854,0
1594391577830,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-950,text,true,,6711,226,79,79,http://localhost:8082/,2,0,0
1594391577515,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-932,,true,,6711,226,80,80,null,0,351,0
1594391577865,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-932,text,true,,6711,226,80,80,http://localhost:8082/,2,0,1
1594391577666,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-927,,true,,6711,226,81,81,null,0,211,0
1594391577877,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-927,text,true,,6711,226,81,81,http://localhost:8082/,2,0,1
1594391576615,5,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-962,,true,,6711,226,83,83,null,0,1322,0
1594391577937,5,Home-0,200,,jp@gc - Ultimate Thread Group 1-962,text,true,,6711,226,83,83,http://localhost:8082/,5,0,2
1594391576435,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-968,,true,,6711,226,83,83,null,0,1510,0
1594391577945,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-968,text,true,,6711,226,83,83,http://localhost:8082/,3,0,1
1594391576406,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-969,,true,,6711,226,84,84,null,0,1583,0
1594391577988,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-969,text,true,,6711,226,84,84,http://localhost:8082/,3,0,2
1594391576332,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-981,,true,,6711,226,89,89,null,0,1790,0
1594391578122,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-981,text,true,,6711,226,89,89,http://localhost:8082/,3,0,1
1594391576330,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-978,,true,,6711,226,91,91,null,0,1843,0
1594391578173,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-978,text,true,,6711,226,91,91,http://localhost:8082/,3,0,1
1594391576347,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-993,,true,,6711,226,91,91,null,0,1852,0
1594391578198,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-993,text,true,,6711,226,91,91,http://localhost:8082/,2,0,1
1594391578205,5,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-909,,true,,6711,226,93,93,null,0,34,0
1594391578239,5,Home-0,200,,jp@gc - Ultimate Thread Group 1-909,text,true,,6711,226,93,93,http://localhost:8082/,5,0,3
1594391577425,5,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-935,,true,,6711,226,95,95,null,0,893,0
1594391578317,5,Home-0,200,,jp@gc - Ultimate Thread Group 1-935,text,true,,6711,226,95,95,http://localhost:8082/,5,0,1
1594391578295,5,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-906,,true,,6711,226,96,96,null,0,52,0
1594391578347,5,Home-0,200,,jp@gc - Ultimate Thread Group 1-906,text,true,,6711,226,96,96,http://localhost:8082/,5,0,2
1594391577299,103,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-940,,true,,18670,864,100,100,null,0,1047,0
1594391577537,2,login-0,200,,jp@gc - Ultimate Thread Group 1-940,text,true,,4977,231,69,69,http://localhost:8082/login,2,0,0
1594391578347,101,login-1,200,,jp@gc - Ultimate Thread Group 1-940,text,true,,13693,633,100,100,http://localhost:8082/books,99,0,0
1594391576340,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-987,,true,,6711,226,100,100,null,0,2108,0
1594391578448,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-987,text,true,,6711,226,100,100,http://localhost:8082/,3,0,1
1594391576661,100,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-999,,true,,18670,864,101,101,null,0,1717,0
1594391577890,2,login-0,200,,jp@gc - Ultimate Thread Group 1-999,text,true,,4977,231,81,81,http://localhost:8082/login,2,0,0
1594391578380,98,login-1,200,,jp@gc - Ultimate Thread Group 1-999,text,true,,13693,633,101,101,http://localhost:8082/books,96,0,0
1594391577245,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-941,,true,,6711,226,101,101,null,0,1243,0
1594391578488,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-941,text,true,,6711,226,101,101,http://localhost:8082/,3,0,1
1594391577935,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-918,,true,,6711,226,101,101,null,0,558,0
1594391578493,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-918,text,true,,6711,226,101,101,http://localhost:8082/,4,0,1
1594391577036,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-948,,true,,6711,226,102,102,null,0,1472,0
1594391578508,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-948,text,true,,6711,226,102,102,http://localhost:8082/,2,0,0
1594391577155,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-944,,true,,6711,226,106,106,null,0,1468,0
1594391578622,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-944,text,true,,6711,226,106,106,http://localhost:8082/,3,0,2
1594391577575,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-930,,true,,6711,226,106,106,null,0,1066,0
1594391578641,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-930,text,true,,6711,226,106,106,http://localhost:8082/,3,0,1
1594391577166,107,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-976,,true,,18670,862,106,106,null,0,1372,0
1594391577223,2,login-0,200,,jp@gc - Ultimate Thread Group 1-976,text,true,,4977,231,59,59,http://localhost:8082/login,2,0,0
1594391578539,105,login-1,200,,jp@gc - Ultimate Thread Group 1-976,text,true,,13693,631,106,106,http://localhost:8082/books,102,0,0
1594391577605,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-929,,true,,6711,226,107,107,null,0,1066,0
1594391578671,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-929,text,true,,6711,226,107,107,http://localhost:8082/,3,0,1
1594391577635,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-928,,true,,6711,226,107,107,null,0,1036,0
1594391578671,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-928,text,true,,6711,226,107,107,http://localhost:8082/,3,0,1
1594391577875,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-920,,true,,6711,226,108,108,null,0,813,0
1594391578687,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-920,text,true,,6711,226,108,108,http://localhost:8082/,3,0,1
1594391577215,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-942,,true,,6711,226,108,108,null,0,1488,0
1594391578703,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-942,text,true,,6711,226,108,108,http://localhost:8082/,3,0,1
1594391576766,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-957,,true,,6711,226,109,109,null,0,1953,0
1594391578718,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-957,text,true,,6711,226,109,109,http://localhost:8082/,3,0,1
1594391576347,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-971,,true,,6711,226,109,109,null,0,2377,0
1594391578724,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-971,text,true,,6711,226,109,109,http://localhost:8082/,4,0,2
1594391577725,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-925,,true,,6711,226,110,110,null,0,1024,0
1594391578749,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-925,text,true,,6711,226,110,110,http://localhost:8082/,4,0,2
1594391576337,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-983,,true,,6711,226,111,111,null,0,2439,0
1594391578776,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-983,text,true,,6711,226,111,111,http://localhost:8082/,3,0,1
1594391577500,109,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-996,,true,,18670,864,111,111,null,0,1174,0
1594391576886,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-953,,true,,6711,226,111,111,null,0,1894,0
1594391578170,2,login-0,200,,jp@gc - Ultimate Thread Group 1-996,text,true,,4977,231,90,90,http://localhost:8082/login,2,0,0
1594391578780,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-953,text,true,,6711,226,111,111,http://localhost:8082/,3,0,1
1594391578676,107,login-1,200,,jp@gc - Ultimate Thread Group 1-996,text,true,,13693,633,111,111,http://localhost:8082/books,104,0,0
1594391577456,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-934,,true,,6711,226,111,111,null,0,1334,0
1594391578790,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-934,text,true,,6711,226,111,111,http://localhost:8082/,3,0,1
1594391577996,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-916,,true,,6711,226,111,111,null,0,798,0
1594391578794,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-916,text,true,,6711,226,111,111,http://localhost:8082/,3,0,1
1594391576349,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-995,,true,,6711,226,111,111,null,0,2449,0
1594391578798,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-995,text,true,,6711,226,111,111,http://localhost:8082/,3,0,1
1594391577948,110,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-968,,true,,18670,864,111,111,null,0,745,0
1594391578493,2,login-0,200,,jp@gc - Ultimate Thread Group 1-968,text,true,,4977,231,101,101,http://localhost:8082/login,2,0,0
1594391578695,108,login-1,200,,jp@gc - Ultimate Thread Group 1-968,text,true,,13693,633,111,111,http://localhost:8082/books,105,0,0
1594391578449,3,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-940,,true,,13353,285,111,111,null,0,353,0
1594391578704,3,catalog-0,200,,jp@gc - Ultimate Thread Group 1-940,text,true,,13353,285,108,108,http://localhost:8082/books/,3,0,0
1594391576923,99,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-994,,true,,18670,864,112,112,null,0,1804,0
1594391577130,1,login-0,200,,jp@gc - Ultimate Thread Group 1-994,text,true,,4977,231,56,56,http://localhost:8082/login,1,0,0
1594391578728,98,login-1,200,,jp@gc - Ultimate Thread Group 1-994,text,true,,13693,633,112,112,http://localhost:8082/books,94,0,0
1594391577696,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-926,,true,,6711,226,112,112,null,0,1136,0
1594391578832,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-926,text,true,,6711,226,112,112,http://localhost:8082/,3,0,1
1594391578479,4,catalog,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-999,,true,,13353,285,113,113,null,0,364,0
1594391578837,4,catalog-0,200,,jp@gc - Ultimate Thread Group 1-999,text,true,,13353,285,113,113,http://localhost:8082/books/,4,0,2
1594391576736,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-958,,true,,6711,226,113,113,null,0,2113,0
1594391578849,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-958,text,true,,6711,226,113,113,http://localhost:8082/,3,0,1
1594391576338,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-984,,true,,6711,226,115,115,null,0,2562,0
1594391578900,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-984,text,true,,6711,226,115,115,http://localhost:8082/,2,0,1
1594391578925,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-885,,true,,6711,226,116,116,null,0,7,0
1594391578932,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-885,text,true,,6711,226,116,116,http://localhost:8082/,3,0,1
1594391576548,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-965,,true,,6711,226,116,116,null,0,2389,0
1594391578936,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-965,text,true,,6711,226,116,116,http://localhost:8082/,3,0,1
1594391577775,90,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-963,,true,,18670,864,117,117,null,0,1115,0
1594391578728,1,login-0,200,,jp@gc - Ultimate Thread Group 1-963,text,true,,4977,231,109,109,http://localhost:8082/login,1,0,0
1594391578891,89,login-1,200,,jp@gc - Ultimate Thread Group 1-963,text,true,,13693,633,117,117,http://localhost:8082/books,87,0,0
1594391577336,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-938,,true,,6711,226,119,119,null,0,1688,0
1594391579024,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-938,text,true,,6711,226,119,119,http://localhost:8082/,3,0,1
1594391577816,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-922,,true,,6711,226,119,119,null,0,1223,0
1594391579039,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-922,text,true,,6711,226,119,119,http://localhost:8082/,3,0,1
1594391576355,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-1000,,true,,6711,226,120,120,null,0,2707,0
1594391579061,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-1000,text,true,,6711,226,120,120,http://localhost:8082/,2,0,0
1594391578793,92,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-934,,true,,18670,864,121,121,null,0,191,0
1594391578969,1,login-0,200,,jp@gc - Ultimate Thread Group 1-934,text,true,,4977,231,117,117,http://localhost:8082/login,1,0,0
1594391578985,91,login-1,200,,jp@gc - Ultimate Thread Group 1-934,text,true,,13693,633,121,121,http://localhost:8082/books,88,0,0
1594391576705,93,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-998,,true,,18670,864,121,121,null,0,2284,0
1594391578418,4,login-0,200,,jp@gc - Ultimate Thread Group 1-998,text,true,,4977,231,99,99,http://localhost:8082/login,4,0,0
1594391578993,89,login-1,200,,jp@gc - Ultimate Thread Group 1-998,text,true,,13693,633,121,121,http://localhost:8082/books,87,0,1
1594391578086,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-913,,true,,6711,226,121,121,null,0,999,0
1594391579084,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-913,text,true,,6711,226,121,121,http://localhost:8082/,4,0,1
1594391578835,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-888,,true,,6711,226,121,121,null,0,265,0
1594391579100,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-888,text,true,,6711,226,121,121,http://localhost:8082/,3,0,1
1594391576330,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-975,,true,,6711,226,122,122,null,0,2773,0
1594391579102,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-975,text,true,,6711,226,122,122,http://localhost:8082/,3,0,1
1594391577786,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-923,,true,,6711,226,122,122,null,0,1346,0
1594391579132,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-923,text,true,,6711,226,122,122,http://localhost:8082/,3,0,1
1594391578655,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-894,,true,,6711,226,123,123,null,0,485,0
1594391579139,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-894,text,true,,6711,226,123,123,http://localhost:8082/,2,0,1
1594391576661,93,login,200,"Number of samples in transaction : 2, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-986,,true,,18670,864,123,123,null,0,2398,0
1594391577892,1,login-0,200,,jp@gc - Ultimate Thread Group 1-986,text,true,,4977,231,81,81,http://localhost:8082/login,1,0,0
1594391579060,92,login-1,200,,jp@gc - Ultimate Thread Group 1-986,text,true,,13693,633,123,123,http://localhost:8082/books,90,0,1
1594391577366,2,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-937,,true,,6711,226,123,123,null,0,1791,0
1594391579157,2,Home-0,200,,jp@gc - Ultimate Thread Group 1-937,text,true,,6711,226,123,123,http://localhost:8082/,2,0,0
1594391577485,4,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-933,,true,,6711,226,124,124,null,0,1701,0
1594391579186,4,Home-0,200,,jp@gc - Ultimate Thread Group 1-933,text,true,,6711,226,124,124,http://localhost:8082/,4,0,2
1594391577066,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-947,,true,,6711,226,125,125,null,0,2151,0
1594391579217,3,Home-0,200,,jp@gc - Ultimate Thread Group 1-947,text,true,,6711,226,125,125,http://localhost:8082/,3,0,1
1594391577966,3,Home,200,"Number of samples in transaction : 1, number of failing samples : 0",jp@gc - Ultimate Thread Group 1-917,,true,,6711,226,127,127,null,0,1289,0
